Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPBC9B6.04c	tuf1	inviable	E	5.47	0.805	5.422	5.837	8.836	13.544	7.707	7.921	2.012	23.957	0.982655	0.251	0.051395	-7.806	-8.978
SPBC9B6.05c	lsm3	inviable	E	6.582	0.459	2.148	3.023	9.353	19.285	16.263	7.42	2.421	29.918	0.985324	0.213	0.04466	-9.465	-10.637
SPBC9B6.06	mrpl10	inviable	E	7.831	0.668	4.753	5.469	10.648	18.776	13.307	9.067	2.881	26.195	0.995631	0.137	0.025166	-13.854	-15.025
SPBC9B6.07	nop52	viable	V	4.836	0.45	0.456	1.112	5.853	13.292	12.181	4.405	1.779	34.497	0.987122	0.181	0.03996	-11.087	-12.259
SPBC9B6.09c	mdl1	viable	V	-0.082	0.005	-0.0	1.006	8.285	19.706	18.7	6.063	-0.03	-0.009	-0.146067	0.073	0.412365	-20.118	-21.29
SPBC9B6.10	cdc37	inviable	E	5.976	0.853	3.652	4.08	7.173	12.027	7.948	6.229	2.198	35.353	0.997582	0.113	0.019858	-15.761	-16.932
SPBC9B6.11c	SPBC9B6.11c	viable	V	1.854	0.311	5.98	6.345	8.981	13.118	6.773	8.176	0.682	7.84	0.97741	0.105	0.064564	-16.577	-17.748
SPBP16F5.02	mcs2	inviable	E	6.963	0.588	4.647	5.369	10.596	18.796	13.427	9.0	2.561	23.63	0.997013	0.102	0.020536	-16.828	-17.999
SPBP16F5.03c	tra1	viable	V	0.65	0.109	0.745	1.109	3.746	7.883	6.773	2.941	0.239	6.031	0.853803	0.105	0.148465	-16.555	-17.727
SPBP16F5.04	ubc7	viable	V	-0.032	0.002	0.0	0.859	7.075	16.828	15.969	5.177	-0.012	-0.003	-0.786	0.109	0.500644	-16.151	-17.323
SPBP16F5.05c	yar1	viable	V	1.847	0.309	-0.0	0.364	3.001	7.138	6.773	2.196	0.68	18.452	0.295013	0.984	0.291253	5.834	4.663
SPBP16F5.06	nop8	inviable	E	6.831	0.753	1.476	2.029	6.033	12.316	10.287	4.811	2.513	47.668	0.982763	0.316	0.051883	-5.518	-6.69
SPBP16F5.07	apm1	condition-dependent	V	7.67	0.565	2.916	3.744	9.735	19.135	15.391	7.906	2.821	32.179	0.999202	0.058	0.010436	-22.426	-23.598
SPBP16F5.08c	fmo1	viable	V	4.445	0.745	10.511	10.875	13.512	17.648	6.773	12.707	1.635	3.627	0.992168	0.077	0.034788	-19.65	-20.822
SPBP18G5.02	pgs1	inviable	E	6.934	0.799	6.735	7.265	11.1	17.117	9.852	9.929	2.551	18.568	0.997569	0.095	0.019065	-17.522	-18.694
SPBP18G5.03	toc1	viable	V	-0.119	-0.007	0.0	1.006	8.285	19.706	18.7	6.063	-0.044	-0.652	0.790096	0.015	0.148504	-36.097	-37.269
SPBP19A11.01	gcv3	inviable	E	-0.225	-0.038	0.0	0.364	3.001	7.138	6.773	2.196	-0.083	-2.25	0.654333	0.064	0.197859	-21.565	-22.737
SPBP19A11.03c	mts4	inviable	E	6.227	1.043	1.361	1.725	4.361	8.498	6.773	3.557	2.291	54.036	0.977418	0.365	0.057041	-4.069	-5.241
SPBP19A11.04c	mor2	inviable	E	6.322	0.756	2.242	2.753	6.444	12.237	9.484	5.317	2.326	41.718	0.997603	0.112	0.019275	-15.913	-17.084
SPBP19A11.06	lid2	inviable	E	7.405	0.56	3.264	4.071	9.908	19.067	14.996	8.126	2.724	29.881	0.997198	0.105	0.019429	-16.526	-17.697
SPBP19A11.07c	SPBP19A11.07c	unknown	Not_determined	-0.009	0.002	0.0	0.364	3.0	7.135	6.77	2.195	-0.003	-0.0	-0.178606	0.048	0.422883	-24.41	-25.582
SPBP22H7.02c	mrd1	inviable	E	6.461	0.994	0.542	0.939	3.81	8.316	7.377	2.934	2.377	59.287	0.994531	0.178	0.026942	-11.268	-12.44
SPBP22H7.03	sbg1	inviable	E	8.013	0.539	1.612	2.52	9.086	19.39	16.871	7.081	2.948	38.337	0.992473	0.185	0.030693	-10.865	-12.036
SPBP22H7.04	SPBP22H7.04	viable	V	-0.024	0.004	0.0	0.393	3.232	7.688	7.295	2.365	-0.009	-0.001	-2.384497	0.063	0.683807	-21.66	-22.832
SPBP22H7.05c	abo2	viable	V	-0.028	0.004	0.0	0.411	3.381	8.042	7.631	2.474	-0.01	-0.001	-0.546134	0.079	0.444341	-19.371	-20.543
SPBP22H7.06	nrk1	viable	V	0.035	-0.002	0.0	0.869	7.155	17.019	16.15	5.236	0.013	0.003	-0.185239	0.054	0.376307	-23.153	-24.325
SPBP22H7.07	prp5	inviable	E	5.959	0.998	1.301	1.665	4.302	8.439	6.773	3.497	2.192	52.058	0.978001	0.345	0.05856	-4.634	-5.806
SPBP22H7.08	rps1002	viable	V	5.272	0.883	1.562	1.926	4.563	8.7	6.773	3.758	1.94	44.705	0.890543	0.695	0.11821	2.366	1.194
SPBP22H7.09c	mis15	inviable	E	7.332	0.726	4.394	5.011	9.472	16.473	11.462	8.11	2.697	29.705	0.99676	0.131	0.02227	-14.364	-15.535
SPBP23A10.02	pkr1	viable	V	2.901	0.282	6.201	6.828	11.368	18.492	11.664	9.982	1.067	7.77	0.998081	0.033	0.016709	-28.113	-29.284
SPBP23A10.03c	sdh7	viable	V	-0.022	0.004	0.0	0.364	3.001	7.138	6.773	2.196	-0.008	-0.001	-0.474922	0.156	0.486007	-12.547	-13.719
SPBP23A10.04	apc2	inviable	E	6.354	1.064	2.258	2.623	5.259	9.396	6.773	4.454	2.337	49.519	0.994458	0.189	0.031451	-10.651	-11.822
SPBP23A10.05	ssr4	condition-dependent	V	2.366	0.23	4.236	4.864	9.407	16.535	11.671	8.02	0.87	9.748	0.990266	0.071	0.038537	-20.437	-21.608
SPBP23A10.06	mtm1	inviable	E	6.961	1.166	7.102	7.467	10.103	14.24	6.773	9.298	2.561	22.482	0.99223	0.22	0.035771	-9.155	-10.326
SPBP23A10.07	rpa2	inviable	E	7.029	1.037	1.585	1.999	4.993	9.691	7.692	4.079	2.586	56.342	0.992499	0.232	0.032603	-8.602	-9.773
SPBP23A10.08	alp5	inviable	E	6.688	0.633	2.302	2.947	7.611	14.931	11.984	6.187	2.46	37.571	0.991864	0.198	0.033807	-10.172	-11.344
SPBP23A10.09	psf1	inviable	E	6.199	0.617	0.722	1.336	5.777	12.745	11.408	4.421	2.28	44.653	0.994436	0.156	0.027459	-12.586	-13.758
SPBP23A10.10	ppk32	viable	V	-0.048	0.008	0.0	0.364	3.0	7.137	6.772	2.196	-0.018	-0.002	-0.060908	0.105	0.330212	-16.506	-17.678
SPBP23A10.11c	SPBP23A10.11c	viable	Not_determined	-0.033	0.005	0.003	0.4	3.268	7.769	7.369	2.393	-0.012	-0.001	-0.047633	0.316	0.41982	-5.516	-6.688
SPBP23A10.12	frg1	viable	V	-0.018	-0.003	-0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.175	-0.033767	0.138	0.351653	-13.816	-14.988
SPBP23A10.13	orc4	inviable	E	6.085	0.894	2.768	3.183	6.19	10.909	7.725	5.272	2.239	41.718	0.999989	0.008	0.001339	-42.49	-43.662
SPBP23A10.14c	ell1	viable	V	-0.018	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-0.763945	0.156	0.504552	-12.585	-13.757
SPBP23A10.15c	qcr1	inviable	E	5.964	0.999	0.682	1.046	3.683	7.82	6.773	2.878	2.194	55.708	0.989487	0.232	0.038775	-8.614	-9.785
SPBP23A10.16	tim18	viable	V	-0.001	-0.0	0.0	0.364	3.001	7.138	6.774	2.196	-0.0	-0.013	-0.048089	0.039	0.326354	-26.484	-27.656
SPBP26C9.02c	car1	viable	V	-0.236	-0.04	-0.0	0.364	3.001	7.138	6.773	2.196	-0.087	-2.355	0.565071	0.061	0.2423	-22.039	-23.21
SPBP26C9.03c	fet4	viable	V	0.166	0.028	-0.0	0.364	3.001	7.138	6.773	2.196	0.061	1.656	0.38046	0.078	0.336512	-19.501	-20.673
SPBP35G2.03c	sgo1	viable	V	0.045	0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.016	0.245	0.109146	0.045	0.344378	-24.91	-26.081
SPBP35G2.04c	SPBP35G2.04c	viable	V	0.046	-0.008	0.0	0.364	3.001	7.138	6.773	2.196	0.017	0.002	-1.753808	0.091	0.585409	-17.998	-19.169
SPBP35G2.06c	nup131	viable	V	1.181	0.198	1.905	2.27	4.906	9.043	6.773	4.101	0.435	9.617	0.890342	0.165	0.124007	-12.007	-13.179
SPBP35G2.07	ilv1	viable	V	6.997	0.883	0.835	1.319	4.82	10.314	8.995	3.751	2.574	56.89	0.994091	0.195	0.028067	-10.324	-11.496
SPBP35G2.08c	air1	viable	V	4.08	0.301	2.943	3.77	9.748	19.13	15.36	7.923	1.501	17.069	0.972471	0.187	0.060679	-10.779	-11.95
SPBP35G2.09	usp103	inviable	E	0.936	0.154	9.086	9.456	12.133	16.334	6.878	11.316	0.344	1.543	0.879243	0.089	0.119976	-18.175	-19.347
SPBP35G2.10	mit1	viable	V	0.019	-0.001	0.0	0.803	6.613	15.729	14.926	4.839	0.007	0.002	-1.347048	0.094	0.650022	-17.618	-18.789
SPBP35G2.11c	nbr1	viable	V	0.426	0.071	-0.0	0.364	3.001	7.138	6.773	2.196	0.157	4.257	0.720302	0.096	0.17311	-17.408	-18.58
SPBP35G2.12	ysa1	viable	V	-0.002	0.0	-0.0	0.364	2.995	7.124	6.76	2.192	-0.001	-0.0	-0.003799	0.088	0.344219	-18.33	-19.501
SPBP35G2.13c	swc2	viable	V	0.502	0.084	-0.0	0.364	3.001	7.138	6.773	2.196	0.185	5.011	0.123879	0.255	0.335182	-7.675	-8.847
SPBP35G2.14	puf2	viable	V	0.392	0.066	0.0	0.364	3.001	7.138	6.773	2.196	0.144	3.917	0.881129	0.051	0.116132	-23.717	-24.889
SPBP4G3.02	pho1	viable	V	-0.018	0.003	0.0	0.368	3.033	7.213	6.845	2.219	-0.007	-0.001	-0.491317	0.135	0.463407	-14.036	-15.208
SPBP4G3.03	fub2	viable	V	-0.021	0.001	-0.0	1.006	8.279	19.692	18.687	6.059	-0.008	-0.002	-0.173756	0.118	0.381881	-15.371	-16.542
SPBP4H10.03	oxa102	viable	V	2.028	0.151	3.057	3.876	9.805	19.108	15.231	7.995	0.746	8.376	0.879155	0.199	0.118088	-10.157	-11.329
SPBP4H10.04	ppb1	viable	V	0.305	0.019	0.0	1.006	8.285	19.706	18.7	6.063	0.112	1.669	0.419435	0.101	0.273484	-16.962	-18.134
SPBP4H10.05c	spe2	viable	V	2.994	0.257	4.819	5.531	10.681	18.762	13.231	9.109	1.101	9.92	0.902009	0.246	0.107321	-8.021	-9.192
SPBP4H10.06c	cut14	inviable	E	6.743	0.846	1.493	1.98	5.5	11.023	9.043	4.425	2.481	50.498	0.998904	0.082	0.012527	-19.049	-20.22
SPBP4H10.07	SPBP4H10.07	viable	V	-0.595	-0.036	0.0	1.006	8.285	19.706	18.7	6.063	-0.219	-3.254	0.662261	0.117	0.19332	-15.426	-16.598
SPBP4H10.08	qcr10	viable	V	-0.017	0.003	0.0	0.372	3.065	7.291	6.919	2.243	-0.006	-0.001	-1.552705	0.083	0.575227	-18.909	-20.081
SPBP4H10.09	rsv1	viable	V	0.672	0.113	-0.0	0.364	3.001	7.138	6.773	2.196	0.247	6.713	0.76243	0.126	0.161677	-14.732	-15.904
SPBP4H10.10	rbd3	viable	V	-0.04	0.007	-0.0	0.364	3.0	7.135	6.771	2.195	-0.015	-0.002	-0.469366	0.038	0.458156	-26.816	-27.988
SPBP4H10.11c	lcf2	viable	V	1.904	0.183	6.085	6.719	11.311	18.515	11.795	9.909	0.701	5.201	0.918571	0.135	0.099503	-14.03	-15.202
SPBP4H10.12	SPBP4H10.12	viable	V	0.018	-0.001	0.0	0.945	7.783	18.513	17.568	5.696	0.007	0.002	-0.607123	0.088	0.459979	-18.321	-19.492
SPBP4H10.14c	SPBP4H10.14c	viable	V	0.102	-0.008	0.0	0.776	6.39	15.198	14.422	4.676	0.037	0.009	-0.707445	0.137	0.520189	-13.854	-15.025
SPBP4H10.15	aco2	inviable	E	6.321	0.818	5.229	5.701	9.116	14.474	8.773	8.073	2.326	26.39	0.999776	0.033	0.005982	-28.252	-29.424
SPBP4H10.16c	SPBP4H10.16c	viable	V	0.034	-0.005	0.0	0.388	3.197	7.605	7.217	2.34	0.012	0.001	-0.788335	0.117	0.5904	-15.414	-16.586
SPBP4H10.17c	SPBP4H10.17c	viable	V	-0.026	0.004	-0.0	0.364	3.0	7.137	6.772	2.196	-0.01	-0.001	-2.702269	0.089	0.709765	-18.143	-19.315
SPBP4H10.18c	SPBP4H10.18c	viable	V	0.442	0.074	3.12	3.485	6.121	10.258	6.773	5.316	0.163	3.071	0.726074	0.113	0.19102	-15.779	-16.951
SPBP4H10.19c	SPBP4H10.19c	viable	V	-0.026	0.002	0.0	0.706	5.814	13.829	13.123	4.255	-0.01	-0.002	-0.594892	0.094	0.464658	-17.61	-18.782
SPBP4H10.20	nhm1	viable	V	0.125	-0.008	-0.0	1.006	8.285	19.706	18.7	6.063	0.046	0.014	-0.012601	0.054	0.349273	-23.098	-24.27
SPBP4H10.21c	sld5	inviable	E	7.237	0.727	1.485	2.093	6.491	13.392	11.299	5.148	2.662	47.562	0.99834	0.1	0.015131	-17.027	-18.199
SPBP8B7.01c	pop7	inviable	E	6.818	0.799	1.923	2.444	6.211	12.122	9.678	5.061	2.508	46.462	0.999815	0.033	0.005236	-28.042	-29.214
SPBP8B7.02	rng9	viable	V	0.108	-0.018	-0.0	0.364	3.001	7.138	6.773	2.196	0.04	0.004	-0.012441	0.199	0.346869	-10.157	-11.328
SPBP8B7.04	mug45	viable	V	-0.023	0.002	0.0	0.768	6.325	15.046	14.277	4.629	-0.008	-0.002	-0.897133	0.05	0.513612	-23.891	-25.062
SPBP8B7.05c	nce103	condition-dependent	E	2.123	0.356	1.242	1.606	4.243	8.38	6.773	3.438	0.781	18.666	0.954501	0.18	0.087281	-11.159	-12.331
SPBP8B7.06	rpp201	viable	V	2.677	0.272	0.292	0.892	5.234	12.047	11.154	3.909	0.985	20.571	0.968251	0.163	0.067347	-12.112	-13.284
SPBP8B7.07c	set6	viable	V	-0.32	-0.044	0.0	0.447	3.679	8.75	8.303	2.692	-0.118	-2.958	0.815001	0.058	0.163556	-22.491	-23.662
SPBP8B7.08c	ppm1	viable	V	0.018	-0.003	0.0	0.364	3.001	7.138	6.774	2.196	0.007	0.001	-0.153844	0.114	0.351655	-15.721	-16.893
SPBP8B7.09c	los1	viable	V	1.734	0.291	5.637	6.002	8.638	12.775	6.773	7.833	0.638	7.88	0.979388	0.094	0.061733	-17.597	-18.768
SPBP8B7.10c	utp16	viable	V	1.291	0.216	2.642	3.007	5.643	9.78	6.773	4.838	0.475	9.574	0.886546	0.194	0.137641	-10.409	-11.581
SPBP8B7.11	nxt3	viable	V	2.405	0.212	1.656	2.347	7.348	15.195	12.848	5.821	0.885	14.135	0.993296	0.063	0.03018	-21.605	-22.777
SPBP8B7.12c	fta3	inviable	E	7.343	0.879	5.896	6.406	10.094	15.882	9.476	8.968	2.701	25.018	0.996698	0.136	0.022205	-13.947	-15.119
SPBP8B7.13	vac7	viable	V	0.48	0.029	0.0	1.006	8.285	19.706	18.7	6.063	0.176	2.621	0.846631	0.057	0.131415	-22.641	-23.813
SPBP8B7.14c	dpb2	inviable	E	6.351	1.064	0.559	0.924	3.56	7.697	6.773	2.755	2.336	60.072	0.997935	0.108	0.017283	-16.219	-17.391
SPBP8B7.15c	mpe1	inviable	E	7.558	1.179	0.498	0.89	3.722	8.165	7.275	2.857	2.781	70.05	0.985317	0.342	0.044365	-4.725	-5.897
SPBP8B7.16c	dbp2	inviable	E	6.306	0.686	1.408	1.969	6.027	12.396	10.426	4.788	2.32	44.037	0.981465	0.304	0.049805	-5.902	-7.074
SPBP8B7.17c	thi20	inviable	E	5.086	0.845	2.075	2.442	5.1	9.27	6.828	4.289	1.871	40.427	0.99095	0.191	0.036549	-10.551	-11.722
SPBP8B7.18c	thi201	viable	V	0.427	0.072	0.003	0.367	3.004	7.141	6.773	2.199	0.157	4.264	0.331338	0.233	0.286385	-8.574	-9.746
SPBP8B7.19	spt16	inviable	E	6.354	0.639	2.174	2.781	7.171	14.061	11.28	5.831	2.338	37.946	0.997782	0.101	0.017777	-16.913	-18.085
SPBP8B7.20c	nop2	inviable	E	6.717	1.125	1.465	1.83	4.466	8.603	6.773	3.661	2.471	57.596	0.995183	0.181	0.027145	-11.109	-12.28
SPBP8B7.21	ubp3	viable	V	0.655	0.043	1.232	2.163	8.897	19.465	17.302	6.841	0.241	3.241	0.964583	0.036	0.06904	-27.117	-28.289
SPBP8B7.22	erd2	viable	V	8.131	0.838	6.778	7.37	11.655	18.379	11.009	10.347	2.991	19.641	0.99005	0.204	0.037248	-9.903	-11.075
SPBP8B7.23	rnf10	viable	V	0.181	0.024	0.0	0.459	3.782	8.995	8.536	2.767	0.066	1.649	0.768737	0.039	0.185344	-26.558	-27.729
SPBP8B7.24c	atg8	viable	V	-0.09	0.006	0.0	0.988	8.135	19.35	18.362	5.953	-0.033	-0.01	-1.049538	0.153	0.585273	-12.751	-13.923
SPBP8B7.25	cyp4	viable	V	-0.3	-0.05	-0.0	0.364	3.001	7.138	6.773	2.196	-0.11	-2.995	0.704572	0.059	0.199176	-22.242	-23.414
SPBP8B7.27	mug30	viable	V	0.719	0.121	-0.0	0.364	3.001	7.138	6.773	2.196	0.265	7.186	0.685084	0.154	0.18482	-12.687	-13.859
SPBP8B7.28c	stc1	viable	V	-0.099	0.006	0.0	0.996	8.197	19.498	18.502	5.999	-0.037	-0.011	-0.25953	0.18	0.38789	-11.149	-12.321
SPBP8B7.29	abz1	inviable	E	0.023	-0.004	-0.0	0.364	2.999	7.134	6.769	2.195	0.008	0.001	-1.750355	0.101	0.606515	-16.898	-18.07
SPBP8B7.30c	thi5	viable	V	-0.059	0.004	0.0	1.006	8.284	19.705	18.699	6.062	-0.022	-0.007	-0.341923	0.074	0.40649	-20.039	-21.211
SPBP8B7.31	SPBP8B7.31	viable	V	-0.032	0.005	0.0	0.364	3.001	7.138	6.773	2.196	-0.012	-0.001	-0.125993	0.128	0.348719	-14.559	-15.73
SPBP8B7.32	SPBP8B7.32	viable	Not_determined	-0.022	-0.003	0.0	0.493	4.059	9.655	9.162	2.97	-0.008	-0.193	0.019469	0.044	0.405816	-25.275	-26.446
SPBPB10D8.01	SPBPB10D8.01	viable	V	0.512	0.086	-0.0	0.364	3.001	7.138	6.773	2.196	0.188	5.11	0.712646	0.104	0.179129	-16.644	-17.815
SPBPB10D8.02c	SPBPB10D8.02c	viable	V	0.196	0.032	0.0	0.371	3.057	7.27	6.899	2.237	0.072	1.941	0.921058	0.022	0.100753	-32.002	-33.173
SPBPB21E7.01c	eno102	viable	V	0.301	0.05	-0.0	0.364	3.001	7.138	6.773	2.196	0.111	3.002	-0.030697	0.187	0.345733	-10.764	-11.936
SPBPB21E7.02c	SPBPB21E7.02c	unknown	Not_determined	0.269	0.022	0.0	0.756	6.223	14.802	14.047	4.554	0.099	1.84	0.384517	0.085	0.279426	-18.625	-19.796
SPBPB21E7.04c	cmt2	viable	V	0.257	0.043	-0.0	0.364	3.001	7.138	6.773	2.196	0.095	2.571	0.786584	0.044	0.158718	-25.136	-26.308
SPBPB21E7.05	SPBPB21E7.05	viable	V	0.293	0.018	0.0	1.006	8.285	19.706	18.7	6.063	0.108	1.602	0.739711	0.054	0.219638	-23.182	-24.354
SPBPB21E7.07	aes1	unknown	Not_determined	1.482	0.175	8.031	8.547	12.278	18.134	9.587	11.139	0.545	2.749	0.981289	0.048	0.050668	-24.39	-25.562
SPBPB21E7.09	SPBPB21E7.09	viable	V	0.208	0.018	0.0	0.703	5.786	13.762	13.059	4.234	0.076	1.492	0.418849	0.063	0.271202	-21.616	-22.788
SPBPB21E7.10	SPBPB21E7.10	unknown	Not_determined	1.217	0.123	6.546	7.152	11.54	18.425	11.272	10.2	0.448	3.068	0.901742	0.096	0.109469	-17.479	-18.651
SPBPB21E7.11	SPBPB21E7.11	unknown	Not_determined	0.603	0.049	3.926	4.675	10.093	18.594	13.919	8.439	0.222	2.29	0.87038	0.074	0.123844	-20.096	-21.268
SPBPB2B2.01	nrg1	viable	V	0.225	0.038	-0.0	0.364	3.001	7.138	6.773	2.196	0.083	2.25	0.9739	0.013	0.060498	-37.33	-38.502
SPBPB2B2.02	say1	viable	V	0.198	0.026	0.0	0.462	3.807	9.055	8.593	2.786	0.073	1.801	0.948298	0.017	0.079773	-35.036	-36.208
SPBPB2B2.05	SPBPB2B2.05	viable	V	0.222	0.037	0.0	0.365	3.001	7.138	6.773	2.196	0.082	2.219	0.247537	0.095	0.319504	-17.516	-18.688
SPBPB2B2.06c	efn1	viable	V	0.432	0.026	0.0	1.006	8.285	19.706	18.699	6.063	0.159	2.36	0.863676	0.054	0.135513	-23.25	-24.422
SPBPB2B2.07c	SPBPB2B2.07c	viable	V	-0.175	0.011	0.0	0.984	8.102	19.271	18.287	5.929	-0.064	-0.019	-0.080773	0.242	0.378413	-8.196	-9.368
SPBPB2B2.08	SPBPB2B2.08	viable	V	2.372	0.308	8.773	9.243	12.647	17.989	8.745	11.608	0.873	3.631	0.921759	0.141	0.098752	-13.603	-14.774
SPBPB2B2.09c	pan5	viable	V	0.285	0.023	0.0	0.768	6.32	15.032	14.264	4.625	0.105	1.924	0.599633	0.088	0.255056	-18.334	-19.506
SPBPB2B2.10c	gal7	viable	V	0.629	0.105	5.847	6.211	8.848	12.985	6.773	8.043	0.231	2.736	0.920455	0.075	0.134306	-19.964	-21.136
SPBPB2B2.11	tgd1	viable	V	0.172	0.029	0.0	0.367	3.018	7.18	6.813	2.209	0.063	1.713	0.830688	0.03	0.158842	-28.953	-30.125
SPBPB2B2.12c	gal10	viable	V	0.226	0.038	0.0	0.364	3.001	7.138	6.773	2.196	0.083	2.257	0.912154	0.026	0.102645	-30.548	-31.72
SPBPB2B2.13	gal1	viable	V	-0.011	0.002	0.0	0.364	3.0	7.136	6.772	2.195	-0.004	-0.0	-2.130301	0.118	0.675768	-15.406	-16.578
SPBPB7E8.01	SPBPB7E8.01	viable	V	-0.005	-0.001	0.0	0.364	2.994	7.121	6.757	2.191	-0.002	-0.05	-0.062846	0.021	0.373422	-32.674	-33.846
SPBPB7E8.02	SPBPB7E8.02	viable	V	-0.237	-0.039	0.0	0.369	3.042	7.236	6.866	2.226	-0.087	-2.354	0.959119	0.018	0.072029	-34.13	-35.302
SPBPB8B6.02c	SPBPB8B6.02c	unknown	Not_determined	0.337	0.056	-0.0	0.364	3.001	7.138	6.773	2.196	0.124	3.368	0.375123	0.125	0.273319	-14.802	-15.974
SPBPB8B6.03	fah1	viable	Not_determined	-0.086	0.005	0.0	1.003	8.257	19.64	18.637	6.042	-0.032	-0.01	-0.142666	0.112	0.360291	-15.888	-17.06
SPBPB8B6.04c	grt1	viable	V	0.247	0.04	0.0	0.378	3.114	7.406	7.028	2.279	0.091	2.434	0.277623	0.15	0.335435	-12.953	-14.125
SPBPB8B6.05c	SPBPB8B6.05c	viable	V	-0.021	0.004	0.0	0.364	3.001	7.138	6.773	2.196	-0.008	-0.001	-0.256125	0.196	0.370783	-10.308	-11.48
SPBPB8B6.06c	fex2	viable	Not_determined	-0.017	0.002	0.0	0.459	3.779	8.988	8.529	2.765	-0.006	-0.001	-0.159553	0.044	0.370299	-25.305	-26.477
SPBPJ4664.01	dps1	condition-dependent	V	1.909	0.189	6.36	6.978	11.448	18.461	11.482	10.083	0.702	4.972	0.995196	0.035	0.026074	-27.416	-28.587
SPBPJ4664.02	SPBPJ4664.02	viable	V	-0.535	-0.09	4.226	4.59	7.227	11.363	6.773	6.422	-0.197	-3.143	0.12282	0.747	0.357093	3.088	1.917
SPBPJ4664.03	mfm3	viable	V	-0.176	-0.029	-0.0	0.364	3.001	7.138	6.773	2.196	-0.065	-1.758	0.098368	0.099	0.400922	-17.083	-18.255
SPBPJ4664.04	cop1	condition-dependent	E	6.543	1.096	0.343	0.708	3.344	7.481	6.773	2.539	2.407	63.24	0.953838	0.539	0.081887	-0.173	-1.345
SPBPJ4664.05	aig1	viable	V	-0.067	-0.011	-0.0	0.364	3.001	7.138	6.773	2.196	-0.025	-0.669	-0.015684	0.075	0.354911	-19.918	-21.09
SPBPJ4664.06	gpt1	viable	V	-0.022	0.004	0.0	0.364	3.0	7.135	6.771	2.195	-0.008	-0.001	-1.229876	0.079	0.586874	-19.429	-20.6
SPCC1020.01c	pma2	viable	V	3.28	0.549	-0.0	0.364	3.001	7.138	6.773	2.196	1.207	32.759	0.796695	0.544	0.155279	-0.089	-1.261
SPCC1020.02	spc7	inviable	E	6.807	0.829	2.266	2.767	6.395	12.088	9.32	5.287	2.504	45.23	0.995711	0.163	0.025066	-12.129	-13.301
SPCC1020.03	mmt1	viable	V	0.069	-0.006	0.0	0.72	5.929	14.103	13.383	4.339	0.026	0.006	-0.068202	0.05	0.352493	-23.947	-25.118
SPCC1020.04c	rpb6	inviable	E	7.155	1.199	1.411	1.775	4.412	8.549	6.773	3.607	2.632	61.737	0.992736	0.235	0.03202	-8.462	-9.633
SPCC1020.05	dcr2	viable	V	0.764	0.128	0.036	0.401	3.037	7.174	6.773	2.232	0.281	7.601	0.626398	0.223	0.224285	-9.009	-10.18
SPCC1020.07	SPCC1020.07	viable	V	0.084	0.005	0.0	1.006	8.279	19.693	18.687	6.059	0.031	0.457	0.008432	0.18	0.333482	-11.144	-12.315
SPCC1020.08	tyw1	viable	V	0.272	0.046	-0.0	0.364	3.001	7.138	6.773	2.196	0.1	2.721	0.799963	0.048	0.152461	-24.456	-25.628
SPCC1020.09	gnr1	viable	V	0.043	0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.016	0.236	0.126315	0.047	0.360395	-24.608	-25.779
SPCC1020.10	oca2	viable	V	0.057	-0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.021	0.006	-0.302607	0.068	0.446356	-20.905	-22.077
SPCC1020.11c	emc6	viable	V	-0.111	0.007	0.0	1.003	8.257	19.639	18.636	6.042	-0.041	-0.013	-0.089886	0.168	0.365053	-11.842	-13.014
SPCC1020.12c	xap5	viable	V	0.154	0.026	0.0	0.364	3.001	7.138	6.773	2.196	0.057	1.536	0.839177	0.025	0.144702	-30.933	-32.105
SPCC1020.13c	SPCC1020.13c	viable	V	0.18	-0.011	0.0	0.997	8.213	19.535	18.537	6.01	0.066	0.02	-0.021548	0.092	0.332501	-17.885	-19.056
SPCC10H11.01	prp11	inviable	E	6.334	0.955	0.764	1.169	4.097	8.693	7.525	3.203	2.33	56.317	0.994614	0.174	0.026918	-11.499	-12.671
SPCC10H11.02	cwf23	inviable	E	7.034	1.178	0.429	0.793	3.43	7.567	6.773	2.625	2.588	67.413	0.99469	0.192	0.027339	-10.501	-11.673
SPCC1183.01	sec15	inviable	E	6.172	1.034	2.227	2.591	5.228	9.365	6.773	4.423	2.27	48.293	0.997739	0.116	0.01892	-15.512	-16.684
SPCC1183.02	SPCC1183.02	viable	V	0.329	-0.02	0.0	0.997	8.208	19.523	18.526	6.006	0.121	0.037	0.007308	0.077	0.325921	-19.693	-20.864
SPCC1183.03c	fxn1	condition-dependent	E	6.837	0.739	3.896	4.461	8.546	14.956	10.495	7.299	2.515	32.464	0.999919	0.021	0.00354	-32.824	-33.995
SPCC1183.04c	pet127	viable	V	-0.013	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-1.9474	0.093	0.648684	-17.777	-18.949
