Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBP8B7.25	cyp4	viable	V	0.0	0.601	-0.155	-0.562	-0.072	-0.216	-0.236
SPBP8B7.27	mug30	viable	V	0.0	0.435	0.765	0.852	0.83	0.939	0.882
SPBP8B7.28c	stc1	viable	V	0.0	-0.119	-0.211	-0.013	-0.18	-0.087	0.177
SPBP8B7.29	abz1	inviable	E	0.0	0.107	0.436	0.25	0.522	0.377	0.655
SPBP8B7.30c	thi5	viable	V	0.0	-0.208	-0.003	0.019	0.008	0.427	0.461
SPBP8B7.31	SPBP8B7.31	viable	V	0.0	0.175	0.167	0.499	0.31	0.275	0.367
SPBP8B7.32	SPBP8B7.32	viable	Not_determined	0.0	0.093	-0.138	-0.059	-0.23	-0.217	-0.153
SPBPB10D8.01	SPBPB10D8.01	viable	V	0.0	0.923	0.058	0.502	-0.199	0.653	0.789
SPBPB10D8.02c	SPBPB10D8.02c	viable	V	0.0	0.286	0.294	0.527	0.497	0.457	0.768
SPBPB21E7.01c	eno102	viable	V	0.0	0.85	0.282	1.276	0.679	1.481	0.972
SPBPB21E7.02c	SPBPB21E7.02c	unknown	Not_determined	0.0	0.232	0.246	0.745	-0.372	0.621	0.035
SPBPB21E7.04c	cmt2	viable	V	0.0	0.096	0.195	0.432	0.401	0.703	0.887
SPBPB21E7.05	SPBPB21E7.05	viable	V	0.0	-0.08	-0.042	0.143	1.002	0.931	1.046
SPBPB21E7.07	aes1	unknown	Not_determined	0.0	0.114	0.176	0.337	0.15	0.672	1.141
SPBPB21E7.09	SPBPB21E7.09	viable	V	0.0	0.311	0.977	0.559	0.837	1.271	1.139
SPBPB21E7.10	SPBPB21E7.10	unknown	Not_determined	0.0	0.195	0.975	0.916	0.564	0.983	1.041
SPBPB21E7.11	SPBPB21E7.11	unknown	Not_determined	0.0	-0.091	0.408	0.76	0.917	0.557	1.552
SPBPB2B2.01	nrg1	viable	V	0.0	0.172	0.361	0.511	0.515	0.532	0.778
SPBPB2B2.02	say1	viable	V	0.0	0.147	0.118	0.403	0.309	0.583	0.625
SPBPB2B2.05	SPBPB2B2.05	viable	V	0.0	0.061	0.341	0.557	0.45	0.526	0.493
SPBPB2B2.06c	efn1	viable	V	0.0	-0.054	0.181	0.427	0.538	0.718	1.019
SPBPB2B2.07c	SPBPB2B2.07c	viable	V	0.0	0.213	0.557	1.094	2.031	2.031	1.167
SPBPB2B2.08	SPBPB2B2.08	viable	V	0.0	0.116	-0.215	0.035	-0.25	-0.113	-0.31
SPBPB2B2.09c	pan5	viable	V	0.0	-0.095	0.49	1.052	0.461	1.131	1.267
SPBPB2B2.10c	gal7	viable	V	0.0	0.22	0.41	0.626	0.655	0.72	0.585
SPBPB2B2.11	tgd1	viable	V	0.0	0.173	0.585	0.445	0.712	0.589	0.772
SPBPB2B2.12c	gal10	viable	V	0.0	0.036	0.084	0.57	0.514	0.701	0.686
SPBPB2B2.13	gal1	viable	V	0.0	0.042	0.237	0.473	0.404	0.652	0.536
SPBPB7E8.01	SPBPB7E8.01	viable	V	0.0	0.368	0.417	0.82	0.782	0.406	0.821
SPBPB7E8.02	SPBPB7E8.02	viable	V	0.0	-0.181	-0.448	-0.348	-0.4	-0.56	-0.396
SPBPB8B6.02c	SPBPB8B6.02c	unknown	Not_determined	0.0	1.146	0.602	1.215	1.065	0.617	0.739
SPBPB8B6.03	fah1	viable	Not_determined	0.0	0.082	0.458	0.438	0.722	1.023	0.849
SPBPB8B6.04c	grt1	viable	V	0.0	0.763	0.961	0.696	0.846	1.593	1.881
SPBPB8B6.05c	SPBPB8B6.05c	viable	V	0.0	-0.202	-0.11	0.372	-0.29	0.238	-0.037
SPBPB8B6.06c	fex2	viable	Not_determined	0.0	-0.0	-0.185	-0.677	0.085	0.281	-0.929
SPBPJ4664.01	dps1	condition-dependent	V	0.0	0.144	0.197	0.586	1.121	1.803	2.465
SPBPJ4664.02	SPBPJ4664.02	viable	V	0.0	-0.256	0.036	-0.249	-0.524	-0.614	-0.343
SPBPJ4664.03	mfm3	viable	V	0.0	-0.525	-0.528	0.357	-0.206	-0.976	-0.49
SPBPJ4664.04	cop1	condition-dependent	E	0.0	2.368	3.109	3.385	2.756	3.069	3.319
SPBPJ4664.05	aig1	viable	V	0.0	-0.08	-0.108	-0.2	-0.259	-0.213	-0.198
SPBPJ4664.06	gpt1	viable	V	0.0	-0.054	0.245	0.169	0.381	0.3	0.019
SPCC1020.01c	pma2	viable	V	0.0	1.551	2.261	2.534	2.194	2.446	2.68
SPCC1020.02	spc7	inviable	E	0.0	0.644	2.542	3.421	3.788	4.102	4.226
SPCC1020.03	mmt1	viable	V	0.0	0.538	0.68	1.095	1.117	0.851	1.266
SPCC1020.04c	rpb6	inviable	E	0.0	2.321	4.11	5.23	5.208	5.452	5.285
SPCC1020.05	dcr2	viable	V	0.0	1.908	0.881	1.37	0.957	1.386	1.605
SPCC1020.06c	tal1	viable	V	0.0	-0.09	0.115	-0.012	1.294	0.435	1.268
SPCC1020.07	SPCC1020.07	viable	V	0.0	-0.056	-0.084	0.093	0.07	-0.116	0.101
SPCC1020.08	tyw1	viable	V	0.0	-0.051	0.665	0.095	0.561	0.845	1.234
SPCC1020.09	gnr1	viable	V	0.0	0.248	-0.26	0.621	0.127	0.36	0.908
SPCC1020.10	oca2	viable	V	0.0	1.436	0.079	1.951	1.845	1.005	2.0
SPCC1020.11c	emc6	viable	V	0.0	-0.29	-0.233	-0.304	-0.105	0.144	0.855
SPCC1020.12c	xap5	viable	V	0.0	0.802	0.573	1.041	0.732	0.867	0.941
SPCC1020.13c	SPCC1020.13c	viable	V	0.0	0.148	0.007	0.159	-0.096	0.061	0.088
SPCC10H11.01	prp11	inviable	E	0.0	2.076	3.487	3.859	4.147	4.191	4.132
SPCC10H11.02	cwf23	inviable	E	0.0	3.253	4.134	4.134	4.134	4.134	3.27
SPCC1183.01	sec15	inviable	E	0.0	1.205	3.165	4.137	4.054	4.307	4.422
SPCC1183.02	SPCC1183.02	viable	V	0.0	0.137	-0.349	-0.147	-0.268	0.016	-0.5
SPCC1183.03c	fxn1	condition-dependent	E	0.0	-0.082	1.604	3.457	4.614	3.726	3.743
SPCC1183.04c	pet127	viable	V	0.0	0.005	0.497	0.5	0.634	0.513	0.852
SPCC1183.05c	lig4	viable	V	0.0	0.008	0.033	0.196	-0.121	-0.277	-0.376
SPCC1183.06	ung1	viable	V	0.0	0.988	0.235	0.848	0.459	1.209	0.993
SPCC1183.07	rrp5	inviable	E	0.0	1.929	3.334	4.041	3.932	4.268	4.214
SPCC1183.08c	rpl101	inviable	E	0.0	0.57	2.034	2.952	2.952	2.952	2.952
SPCC1183.09c	pmp31	viable	V	0.0	-0.067	-0.29	-0.347	-0.329	-0.528	-0.621
SPCC1183.10	wtf10	viable	V	0.0	-0.39	-0.488	-0.371	-0.592	-0.285	-0.512
SPCC1183.11	msy1	viable	V	0.0	0.41	0.903	0.932	0.525	0.521	0.404
SPCC1183.12	spo13	unknown	Not_determined	0.0	-0.373	-0.492	-0.735	-0.613	-0.487	-0.657
SPCC11E10.01	cbl1	viable	V	0.0	-0.025	0.122	-0.12	-0.114	-0.044	-0.13
SPCC11E10.02c	gpi8	inviable	E	0.0	1.514	3.349	4.518	5.147	4.989	4.767
SPCC11E10.03	jnm1	viable	V	0.0	-0.288	0.094	0.73	0.345	-0.193	0.558
SPCC11E10.04	ppr6	viable	V	0.0	0.189	0.665	0.91	1.291	1.446	1.719
SPCC11E10.05c	ynd1	viable	V	0.0	-0.136	-0.117	0.505	0.258	0.585	0.621
SPCC11E10.06c	elp4	viable	V	0.0	0.837	1.964	2.123	3.043	3.742	4.682
SPCC11E10.07c	gcn3	viable	V	0.0	0.566	2.565	1.342	3.039	1.342	1.688
SPCC11E10.08	rik1	viable	V	0.0	-0.735	-0.262	0.874	0.323	1.378	2.095
SPCC11E10.09c	SPCC11E10.09c	viable	V	0.0	0.464	0.365	0.492	0.891	1.28	0.898
SPCC1223.01	rqt1	viable	V	0.0	0.037	0.083	0.338	0.552	0.652	0.664
SPCC1223.02	nmt1	viable	V	0.0	0.072	-0.116	0.008	-0.044	-0.036	0.084
SPCC1223.03c	gut2	viable	V	0.0	-0.088	-0.025	-0.238	-0.227	-0.244	-0.296
SPCC1223.04c	set11	viable	V	0.0	0.162	0.382	0.134	0.638	1.036	0.721
SPCC1223.06	tea1	viable	V	0.0	0.427	0.346	0.734	0.875	0.908	0.949
SPCC1223.07c	drs1	viable	V	0.0	2.044	3.896	3.954	4.207	4.036	4.061
SPCC1223.08c	dfr1	inviable	E	0.0	0.355	0.33	0.459	0.559	0.44	0.804
SPCC1223.09	uro1	viable	V	0.0	0.064	0.054	0.277	0.089	0.177	0.203
SPCC1223.10c	eaf1	viable	V	0.0	-0.08	-0.584	-0.339	-0.508	-0.512	-0.259
SPCC1223.11	ptc2	viable	V	0.0	0.292	0.248	0.696	0.802	1.072	1.303
SPCC1223.12c	meu10	viable	V	0.0	0.579	0.435	0.632	0.66	0.472	0.86
SPCC1223.13	cbf12	viable	V	0.0	0.181	0.024	0.047	0.095	0.291	0.224
SPCC1223.14	aro2	inviable	E	0.0	1.232	2.145	2.145	2.145	2.145	2.145
SPCC1223.15c	spc19	viable	V	0.0	-0.235	0.352	0.256	0.729	0.848	1.916
SPCC1235.01	SPCC1235.01	viable	V	0.0	0.655	0.02	0.495	0.585	0.372	0.224
SPCC1235.02	bio2	viable	V	0.0	0.469	0.572	0.688	0.772	1.136	1.285
SPCC1235.03	cue2	viable	V	0.0	0.243	0.254	1.291	0.655	0.785	0.733
SPCC1235.04c	nad1	viable	V	0.0	1.616	3.425	4.44	4.681	4.434	4.739
SPCC1235.05c	fft2	viable	V	0.0	0.441	0.546	1.116	1.256	0.867	0.902
SPCC1235.06	get2	viable	V	0.0	-0.093	-0.247	-0.22	-0.165	-0.204	-0.085
SPCC1235.07	fta7	inviable	E	0.0	0.271	1.422	3.47	3.954	4.405	4.648
SPCC1235.08c	pdh1	viable	V	0.0	0.174	0.816	1.127	0.119	0.6	0.26
SPCC1235.09	hif2	viable	V	0.0	0.091	0.12	0.327	0.454	0.734	0.907
SPCC1235.10c	sec6	inviable	E	0.0	0.893	2.73	3.981	4.424	4.621	4.593
SPCC1235.11	mpc1	viable	V	0.0	0.191	0.424	0.821	0.91	0.813	0.983
SPCC1235.12c	mug146	viable	V	0.0	-0.134	-0.38	-0.374	-0.545	-0.416	-0.531
SPCC1235.13	ght6	viable	V	0.0	0.284	0.494	0.556	1.63	1.324	0.326
SPCC1235.14	ght5	viable	V	0.0	0.526	0.705	1.518	1.515	1.488	1.569
SPCC1235.15	dga1	viable	V	0.0	-0.221	-0.403	-0.443	-0.712	-0.39	-0.463
SPCC1235.16	vma21	condition-dependent	Not_determined	0.0	0.231	0.555	1.368	2.082	2.585	2.903
SPCC1235.17	SPCC1235.17	viable	Not_determined	0.0	-0.163	-0.205	-0.619	-0.75	-0.546	-0.467
SPCC1235.18	SPCC1235.18	viable	Not_determined	0.0	0.42	0.012	-0.28	0.48	0.576	0.031
SPCC1259.01c	rps1802	viable	V	0.0	2.252	5.19	6.107	6.107	6.107	6.107
SPCC1259.02c	erm1	viable	V	0.0	0.04	0.367	0.219	0.1	0.53	0.231
SPCC1259.03	rpa12	viable	V	0.0	-0.221	1.113	1.307	1.708	2.457	2.259
SPCC1259.04	iec3	viable	V	0.0	-0.014	0.066	0.752	0.438	1.749	1.671
SPCC1259.05c	cox9	viable	V	0.0	0.019	0.54	0.591	0.562	1.084	0.788
SPCC1259.07	rxt3	inviable	E	0.0	0.589	1.452	3.024	3.866	3.083	3.75
SPCC1259.09c	pdx1	viable	V	0.0	-0.043	0.275	0.36	0.646	0.205	0.59
SPCC1259.10	pgp1	viable	V	0.0	0.271	0.008	-0.166	-0.086	-0.314	0.006
SPCC1259.11c	gyp2	viable	V	0.0	-0.412	0.55	0.863	0.5	1.057	0.478
SPCC1259.12c	gid1	viable	V	0.0	-0.265	-0.425	-0.313	-0.36	-0.316	-0.212
SPCC1259.13	chk1	viable	V	0.0	0.292	0.492	0.82	0.547	0.694	0.666
SPCC1259.14c	meu27	viable	V	0.0	-0.402	0.093	0.356	0.721	0.796	0.904
SPCC1259.15c	ubc11	inviable	E	0.0	2.494	3.397	3.783	3.7	3.399	3.667
SPCC1259.16	SPCC1259.16	viable	Not_determined	0.0	-0.418	0.24	0.023	0.182	0.783	1.07
SPCC126.01c	SPCC126.01c	viable	V	0.0	0.184	0.339	0.32	0.169	0.298	0.255
SPCC126.02c	pku70	viable	V	0.0	0.28	0.054	0.404	0.328	0.142	0.186
SPCC126.03	pus1	viable	V	0.0	-0.077	0.276	0.245	0.627	0.551	0.717
SPCC126.04c	sgf73	viable	V	0.0	-0.029	0.115	0.03	0.377	0.669	0.77
SPCC126.05c	mrpl17	inviable	E	0.0	0.311	1.278	3.878	4.787	5.02	5.017
SPCC126.06	twf1	viable	V	0.0	-0.375	0.587	1.198	0.493	0.249	1.13
SPCC126.07c	asr1	viable	V	0.0	0.049	-0.031	0.202	0.212	0.173	0.051
SPCC126.08c	SPCC126.08c	viable	V	0.0	-0.035	-0.175	0.204	-0.099	0.061	-0.117
SPCC126.09	zip2	viable	V	0.0	1.21	-0.144	-0.454	-0.333	1.136	1.197
SPCC126.10	iah1	viable	V	0.0	-0.377	-0.039	0.341	-1.012	-0.423	0.008
SPCC126.11c	SPCC126.11c	viable	V	0.0	-0.271	0.247	0.022	0.571	0.865	0.169
SPCC126.12	SPCC126.12	viable	V	0.0	0.731	1.362	0.702	0.276	0.702	1.6
SPCC126.13c	sap18	viable	V	0.0	-0.091	0.055	0.015	0.327	0.237	-0.22
SPCC126.14	prp18	inviable	E	0.0	0.984	2.43	3.621	3.679	4.021	4.115
SPCC1281.01	ags1	inviable	E	0.0	2.508	3.47	3.65	3.733	3.665	3.629
SPCC1281.02c	spf30	inviable	E	0.0	0.727	1.742	3.185	3.206	3.679	3.223
SPCC1281.03c	emc4	viable	V	0.0	-0.171	0.288	0.531	0.772	0.933	1.354
SPCC1281.04	akr7	viable	V	0.0	0.017	-0.128	-0.385	-0.634	-0.209	-0.741
SPCC1281.05	rsc7	inviable	E	0.0	-0.328	0.108	1.293	1.224	2.493	4.072
SPCC1281.06c	ole1	inviable	E	0.0	0.501	2.263	2.704	2.433	2.704	2.343
SPCC1281.07c	gst4	viable	V	0.0	-0.229	0.239	-0.23	-0.12	0.084	-0.107
SPCC1281.08	wtf11	viable	V	0.0	-0.513	-0.476	-0.611	-0.391	-0.395	-0.249
SPCC132.01c	rqc2	viable	V	0.0	0.003	0.605	0.829	0.877	0.949	0.489
SPCC132.02	hst2	viable	V	0.0	-0.008	0.023	0.538	0.429	0.57	0.485
SPCC132.03	SPCC132.03	viable	V	0.0	0.071	0.641	0.869	0.266	0.521	0.606
SPCC132.04c	gdh2	viable	V	0.0	-0.166	-0.172	-0.197	-0.377	-0.299	-0.216
SPCC1322.01	rpm1	viable	V	0.0	0.039	0.189	0.463	0.688	1.003	1.211
SPCC1322.02	pxd1	viable	V	0.0	-0.243	0.177	0.186	0.926	0.814	1.746
SPCC1322.03	trp1322	viable	V	0.0	0.098	0.239	0.308	0.28	0.294	0.369
SPCC1322.04	fyu1	inviable	E	0.0	1.838	3.227	4.073	4.213	4.367	4.274
SPCC1322.05c	lap2	viable	V	0.0	-0.235	0.353	1.558	0.191	0.586	-0.237
SPCC1322.06	kap113	viable	V	0.0	0.069	0.21	0.24	0.013	-0.077	0.164
SPCC1322.07c	mug150	viable	V	0.0	1.013	0.628	-0.168	0.098	-0.25	-1.173
SPCC1322.08	srk1	viable	V	0.0	0.374	0.375	0.326	0.569	0.467	0.29
SPCC1322.09	SPCC1322.09	viable	V	0.0	-0.46	-0.344	-0.506	-0.564	-0.984	0.343
SPCC1322.10	knh2	viable	V	0.0	-1.229	0.911	0.566	1.785	-0.102	0.219
SPCC1322.11	rpl2302	inviable	E	0.0	1.42	2.302	2.302	2.302	2.302	2.302
SPCC1322.12c	bub1	viable	V	0.0	0.039	0.225	0.507	0.67	0.912	1.128
SPCC1322.14c	vtc4	viable	V	0.0	0.508	0.606	0.923	0.963	0.996	1.053
SPCC1322.15	rpl3402	viable	V	0.0	0.907	1.733	1.092	0.667	2.401	1.818
SPCC1322.16	phb2	viable	V	0.0	0.082	-0.199	0.26	0.184	0.73	0.857
SPCC1393.03	rps1501	viable	V	0.0	1.263	2.317	3.0	3.895	4.026	4.145
SPCC1393.04	fta4	inviable	E	0.0	0.364	1.192	2.768	3.549	3.587	3.585
SPCC1393.05	ers1	viable	V	0.0	0.291	0.394	0.055	0.382	0.168	0.327
SPCC1393.06c	ipi1	inviable	E	0.0	1.956	3.61	4.529	4.322	4.323	4.464
SPCC1393.07c	mug4	viable	V	0.0	-0.13	0.13	0.309	0.072	0.146	0.159
SPCC1393.08	fil1	viable	V	0.0	0.111	0.105	-0.023	-0.218	-0.345	-0.106
SPCC1393.09c	gir2	viable	V	0.0	0.18	0.18	0.408	0.369	0.353	0.441
SPCC1393.12	SPCC1393.12	viable	V	0.0	0.0	-0.273	0.018	-0.107	0.447	-0.517
SPCC1393.13	duf89	viable	V	0.0	0.506	0.97	1.101	0.755	1.071	1.049
SPCC1393.14	ten1	viable	Not_determined	0.0	-0.117	0.588	1.342	2.547	3.848	3.21
SPCC13B11.01	adh1	viable	V	0.0	1.999	3.689	4.586	4.574	4.84	4.813
SPCC13B11.03c	SPCC13B11.03c	viable	V	0.0	0.293	0.524	0.261	0.338	0.316	0.567
SPCC13B11.04c	fmd3	viable	V	0.0	-0.335	-0.822	-0.864	-0.72	-0.629	-0.483
SPCC1442.01	ste6	viable	V	0.0	0.392	0.506	0.454	0.825	0.52	0.658
SPCC1442.02	glm2	viable	V	0.0	-0.043	-0.294	-0.034	-0.009	-0.477	-0.508
SPCC1442.03	mme1	viable	V	0.0	0.33	1.485	1.094	0.969	1.849	2.096
SPCC1442.04c	rmr1	viable	V	0.0	0.885	-0.239	0.77	0.741	-0.52	-0.234
SPCC1442.05c	mic26	viable	V	0.0	-0.0	1.162	0.228	0.314	0.672	-0.108
SPCC1442.06	pre8	inviable	E	0.0	1.728	3.468	3.868	4.45	4.44	4.353
SPCC1442.07c	wss2	viable	V	0.0	0.334	0.118	0.383	0.565	0.892	0.572
SPCC1442.08c	cox12	viable	V	0.0	-0.034	0.061	0.298	0.238	0.374	0.414
SPCC1442.09	trp3	inviable	E	0.0	2.417	3.587	4.204	4.226	3.833	4.325
SPCC1442.11c	SPCC1442.11c	viable	V	0.0	0.253	-0.018	0.817	0.769	0.945	0.986
SPCC1442.12	pps1	condition-dependent	E	0.0	1.29	3.22	4.067	3.961	3.549	3.879
SPCC1442.14c	hnt1	viable	V	0.0	0.155	-0.094	0.273	0.145	0.287	0.093
SPCC1442.16c	zta1	viable	V	0.0	-0.016	-0.288	-0.442	0.057	-0.172	-0.251
SPCC1442.17c	ist1	viable	V	0.0	0.483	0.908	0.779	1.211	0.993	0.489
SPCC1442.19	mrp49	unknown	Not_determined	0.0	0.391	0.332	0.641	1.048	2.087	1.783
SPCC1450.02	bdf1	viable	V	0.0	0.017	0.364	0.249	0.428	0.828	0.655
SPCC1450.03	utp502	viable	V	0.0	0.45	3.236	3.236	3.236	1.736	2.372
SPCC1450.04	tef5	inviable	E	0.0	2.339	3.672	4.056	4.089	4.383	4.18
SPCC1450.05c	rox3	viable	V	0.0	0.547	0.028	0.557	0.952	0.143	0.2
SPCC1450.07c	dao1	viable	V	0.0	1.047	0.054	1.929	0.344	0.992	0.137
SPCC1450.08c	wtf16	viable	V	0.0	-0.485	0.529	-0.275	-0.267	-1.007	-0.247
SPCC1450.09c	plb5	viable	V	0.0	-0.209	-0.396	0.014	-0.913	-0.361	-0.445
SPCC1450.10c	nar1	inviable	E	0.0	1.05	2.456	3.098	3.384	3.635	3.699
SPCC1450.11c	cek1	viable	V	0.0	0.132	0.303	0.505	0.5	0.684	0.56
SPCC1450.12	SPCC1450.12	viable	V	0.0	-0.311	-0.298	-0.28	-0.336	-0.611	-0.52
SPCC1450.13c	rib5	inviable	E	0.0	1.048	2.805	3.729	3.912	4.097	4.219
SPCC1450.14c	ero12	inviable	E	0.0	0.197	1.919	3.156	3.917	3.683	3.775
SPCC1450.15	SPCC1450.15	inviable	E	0.0	1.552	3.698	4.354	4.63	4.542	4.193
SPCC1450.16c	ptl1	viable	V	0.0	0.152	0.37	0.583	0.495	0.763	1.089
SPCC1494.01	SPCC1494.01	viable	V	0.0	-0.043	0.24	0.062	0.111	0.686	0.277
SPCC1494.02c	taf13	inviable	E	0.0	0.402	1.612	1.592	2.529	2.529	2.529
SPCC1494.03	arz1	viable	V	0.0	-0.569	-1.089	1.28	1.217	-0.002	2.217
SPCC1494.04c	tyr1	viable	V	0.0	2.687	3.004	4.878	4.25	4.878	3.946
SPCC1494.05c	ubp12	viable	V	0.0	-0.098	-0.249	0.043	-0.237	-0.302	-0.345
SPCC1494.06c	dbp9	inviable	E	0.0	1.654	3.757	4.151	4.52	4.142	4.623
SPCC1494.07	trm732	viable	V	0.0	0.062	0.052	0.38	0.074	0.176	0.168
SPCC1494.08c	SPCC1494.08c	viable	V	0.0	0.661	0.206	2.23	0.675	-0.135	0.932
SPCC1494.09c	tfb6	viable	V	0.0	0.402	-0.023	0.209	-0.698	-0.39	0.624
SPCC1494.10	adn3	viable	V	0.0	0.241	0.42	0.373	0.311	0.612	0.832
SPCC1494.11c	Tf2-13	unknown	Not_determined	0.0	-0.096	-0.413	1.094	-0.291	0.127	-0.722
SPCC14G10.01	cab5	inviable	E	0.0	0.698	2.735	3.908	4.129	4.108	4.34
SPCC14G10.02	urb1	inviable	E	0.0	1.501	2.853	3.932	4.046	4.186	4.478
SPCC14G10.03c	ump1	viable	V	0.0	0.721	1.499	2.637	3.586	4.175	4.213
SPCC14G10.04	eap1	viable	V	0.0	0.215	0.665	0.984	1.421	2.063	1.275
SPCC1529.01	SPCC1529.01	viable	V	0.0	0.211	0.496	0.322	0.929	0.354	0.772
SPCC162.01c	snp27	viable	V	0.0	1.691	1.635	1.031	0.509	0.303	0.441
SPCC162.02c	SPCC162.02c	viable	V	0.0	-0.06	0.608	0.902	0.7	0.488	0.526
SPCC162.03	SPCC162.03	viable	V	0.0	-0.253	-0.493	-0.131	-0.203	-0.781	-0.456
SPCC162.05	coq3	condition-dependent	V	0.0	-0.028	0.063	0.258	0.892	1.891	3.033
SPCC162.06c	vps60	viable	V	0.0	-0.109	-0.449	1.079	0.285	1.236	1.914
SPCC162.08c	nup211	inviable	E	0.0	0.971	2.354	3.073	3.468	3.816	3.814
SPCC162.09c	hmg1	condition-dependent	E	0.0	1.744	3.284	3.673	3.835	3.803	3.792
SPCC162.10	ppk33	viable	V	0.0	0.284	0.099	0.123	0.44	0.275	0.524
SPCC162.11c	urk1	viable	V	0.0	-0.377	-0.362	-0.403	-0.376	-0.387	-0.402
SPCC162.12	tco89	viable	V	0.0	0.177	0.35	0.282	0.057	0.333	0.402
SPCC1620.01c	lsm2	inviable	E	0.0	1.292	2.767	3.372	3.554	3.583	3.718
SPCC1620.03	mug163	viable	V	0.0	-0.146	-0.22	-0.061	0.121	-0.135	0.118
SPCC1620.04c	fzr3	viable	V	0.0	-0.536	-0.294	0.164	-0.122	-0.22	0.652
SPCC1620.05	bet4	inviable	E	0.0	1.77	3.38	3.673	3.519	3.97	3.875
SPCC1620.06c	SPCC1620.06c	inviable	E	0.0	2.634	3.311	3.846	3.846	3.846	3.603
SPCC1620.07c	lnp1	viable	V	0.0	0.221	0.192	0.107	-0.063	0.299	0.669
SPCC1620.08	lsc2	viable	V	0.0	0.169	0.778	1.614	1.306	1.614	1.149
SPCC1620.09c	tfg1	inviable	E	0.0	1.18	1.916	2.59	2.694	2.839	3.019
SPCC1620.11	nup97	inviable	E	0.0	1.937	3.288	4.437	4.196	4.612	4.417
SPCC1620.12c	SPCC1620.12c	viable	V	0.0	-0.022	0.231	0.296	0.426	0.408	0.597
SPCC1620.13	SPCC1620.13	viable	V	0.0	-0.086	-0.311	-0.404	-0.238	-0.368	-0.253
SPCC1620.14c	snf22	viable	V	0.0	0.485	0.737	1.095	1.644	1.923	2.034
SPCC1672.01	SPCC1672.01	inviable	E	0.0	-0.249	-0.457	-0.096	-0.324	-0.322	-0.412
SPCC1672.02c	sap1	inviable	E	0.0	2.163	2.641	2.641	2.641	2.641	2.172
SPCC1672.03c	gud1	viable	V	0.0	-0.226	-0.328	-0.233	-0.286	-0.118	-0.212
SPCC1672.04c	cox19	viable	V	0.0	-0.03	0.063	0.28	0.631	0.897	1.754
SPCC1672.06c	asp1	viable	V	0.0	0.41	1.27	2.578	2.494	2.914	3.171
SPCC1672.07	utp21	inviable	E	0.0	1.647	3.864	4.529	4.74	4.838	4.778
SPCC1672.08c	tfa2	inviable	E	0.0	1.07	1.5	1.503	1.557	1.682	1.301
SPCC1672.09	SPCC1672.09	viable	V	0.0	0.682	0.544	0.855	1.157	1.175	0.618
SPCC1672.10	mis16	inviable	E	0.0	0.134	0.783	3.433	5.018	5.079	5.145
SPCC1672.11c	SPCC1672.11c	viable	V	0.0	0.171	0.4	0.635	0.75	0.835	0.98
SPCC1672.12c	get4	viable	V	0.0	0.348	0.474	0.988	0.631	0.868	0.939
SPCC1682.01	qcr9	viable	V	0.0	0.218	0.463	0.549	0.643	0.882	1.586
SPCC1682.02c	mcm3	inviable	E	0.0	1.464	3.526	4.005	3.861	4.171	4.114
SPCC1682.03c	mug174	inviable	E	0.0	0.134	0.456	1.115	1.97	2.864	3.507
SPCC1682.04	cdc31	inviable	E	0.0	1.057	2.587	3.934	4.338	4.365	4.623
SPCC1682.05c	srp68	inviable	Not_determined	0.0	2.322	2.393	3.359	3.773	3.977	3.976
SPCC1682.06	SPCC1682.06	viable	V	0.0	1.246	2.127	0.223	-0.195	2.127	0.336
SPCC1682.07	ssl1	condition-dependent	E	0.0	0.875	2.495	4.091	3.465	3.507	4.396
SPCC1682.08c	mpf2	viable	V	0.0	-0.255	0.161	0.015	0.601	-0.124	0.18
SPCC1682.09c	ggc1	inviable	E	0.0	-0.024	0.338	1.604	3.652	4.465	4.463
SPCC1682.10	rpn8	inviable	E	0.0	1.555	3.894	3.587	4.271	4.284	4.171
SPCC1682.11c	ctl1	viable	V	0.0	0.205	0.309	0.344	0.228	0.294	0.459
SPCC1682.12c	ubp16	viable	V	0.0	0.439	0.461	1.099	1.434	1.855	1.714
SPCC1682.13	laf2	viable	V	0.0	0.57	0.131	1.651	1.56	0.863	0.897
SPCC1682.15	mug122	viable	V	0.0	-0.027	0.109	0.287	0.565	0.368	0.2
SPCC1682.16	rpt4	viable	V	0.0	1.491	2.987	2.676	3.265	3.445	3.445
SPCC16A11.01	sfk1	viable	V	0.0	0.465	0.146	1.016	0.812	0.152	0.35
SPCC16A11.02	utp13	inviable	Not_determined	0.0	2.149	3.426	4.049	3.897	4.002	4.096
SPCC16A11.03c	SPCC16A11.03c	viable	V	0.0	0.367	0.239	0.431	0.704	0.667	0.391
SPCC16A11.04	snx12	viable	V	0.0	-0.01	0.087	0.271	0.237	0.372	-0.045
SPCC16A11.05c	dim1	inviable	E	0.0	1.857	3.908	4.702	5.029	4.982	5.321
SPCC16A11.06c	gpi10	inviable	E	0.0	1.485	2.782	3.581	3.036	3.468	3.303
SPCC16A11.07	coq10	viable	V	0.0	-0.04	-0.167	0.416	0.61	0.63	1.09
SPCC16A11.08	atg20	viable	V	0.0	0.23	-0.174	-0.463	-0.374	-0.597	-0.467
SPCC16A11.09c	tim23	inviable	E	0.0	1.233	2.645	3.464	3.524	3.53	3.785
