Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPBP23A10.03c	sdh7	viable	V	0.0	-0.721	-0.406	1.077	-0.75	-0.695	-0.459	-0.23
SPBP23A10.05	ssr4	condition-dependent	V	0.0	0.269	0.399	0.885	1.233	1.568	1.884	2.435
SPBP23A10.06	mtm1	inviable	E	0.0	-0.061	-0.762	-0.493	-0.319	-0.482	-0.629	-0.279
SPBP23A10.08	alp5	inviable	E	0.0	-0.006	-0.105	0.89	-0.802	-0.217	0.017	-0.312
SPBP23A10.10	ppk32	viable	V	0.0	0.163	-0.136	-0.216	-0.529	-0.483	-0.576	-0.563
SPBP23A10.11c	SPBP23A10.11c	viable	Not_determined	0.0	0.379	0.369	0.109	0.131	0.972	0.839	0.849
SPBP23A10.12	frg1	viable	V	0.0	-0.005	-0.466	0.278	0.099	-0.063	-0.163	-0.723
SPBP23A10.13	orc4	inviable	E	0.0	0.114	-0.279	0.228	0.502	0.276	0.877	1.232
SPBP23A10.14c	ell1	viable	V	0.0	-0.002	0.137	0.14	0.429	0.628	0.223	0.381
SPBP23A10.16	tim18	viable	V	0.0	-0.388	-0.566	-0.901	-0.779	-0.901	-0.626	-0.764
SPBP23A10.17	SPBP23A10.17	viable	Not_determined	0.0	0.534	-0.693	-0.178	1.044	0.093	0.864	0.731
SPBP26C9.02c	car1	viable	V	0.0	0.322	-0.125	-0.233	-0.007	-0.117	0.635	0.491
SPBP26C9.03c	fet4	viable	V	0.0	-0.287	-0.304	-0.402	-0.555	-0.527	-0.571	-0.487
SPBP35G2.02	txc1	viable	V	0.0	-0.289	-0.423	-0.203	-0.606	-0.435	-0.753	-0.619
SPBP35G2.03c	sgo1	viable	V	0.0	0.12	0.287	-0.117	-0.216	0.024	-0.277	-0.058
SPBP35G2.04c	SPBP35G2.04c	viable	V	0.0	0.282	0.257	0.063	0.148	-0.085	0.203	0.12
SPBP35G2.05c	cki2	viable	V	0.0	-0.023	-0.174	0.381	1.081	1.176	0.664	0.673
SPBP35G2.06c	nup131	viable	V	0.0	0.072	0.176	0.306	0.201	0.222	1.096	0.627
SPBP35G2.08c	air1	viable	V	0.0	0.148	0.937	1.447	2.123	2.648	3.14	3.923
SPBP35G2.09	usp103	inviable	E	0.0	-0.226	-0.092	-0.109	0.997	0.813	0.635	1.256
SPBP35G2.10	mit1	viable	V	0.0	0.17	-0.097	0.071	-0.288	-0.046	0.009	0.269
SPBP35G2.11c	nbr1	viable	V	0.0	0.155	-0.163	0.456	0.252	0.274	0.221	0.735
SPBP35G2.12	ysa1	viable	V	0.0	0.161	0.05	0.204	0.254	0.274	0.252	0.29
SPBP35G2.13c	swc2	viable	V	0.0	0.446	0.454	0.698	0.781	1.091	1.066	1.312
SPBP35G2.14	puf2	viable	V	0.0	-0.281	0.194	0.288	0.061	0.447	0.275	0.18
SPBP35G2.16c	ecl2	viable	Not_determined	0.0	0.367	0.653	0.882	2.104	1.689	1.153	1.791
SPBP4G3.02	pho1	viable	V	0.0	0.175	0.317	0.204	0.101	0.164	0.237	0.084
SPBP4G3.03	fub2	viable	V	0.0	-0.397	0.091	-0.107	-0.245	0.12	-0.511	-0.068
SPBP4H10.03	oxa102	viable	V	0.0	0.117	0.608	0.637	1.695	2.093	2.621	2.669
SPBP4H10.04	ppb1	viable	V	0.0	0.06	0.367	0.638	1.28	1.026	1.17	1.108
SPBP4H10.05c	spe2	viable	V	0.0	-0.238	-0.314	0.09	0.361	0.295	0.784	1.382
SPBP4H10.07	SPBP4H10.07	viable	V	0.0	-0.074	0.325	0.471	0.438	0.346	0.095	0.58
SPBP4H10.08	qcr10	viable	V	0.0	0.872	-0.239	1.169	0.981	0.981	1.11	0.678
SPBP4H10.09	rsv1	viable	V	0.0	1.236	2.447	3.066	2.696	2.872	2.746	2.699
SPBP4H10.10	rbd3	viable	V	0.0	0.455	0.377	0.498	0.607	0.528	0.158	0.934
SPBP4H10.11c	lcf2	viable	V	0.0	0.476	1.117	1.739	2.56	2.642	3.394	3.715
SPBP4H10.12	SPBP4H10.12	viable	V	0.0	0.352	-0.202	0.635	0.634	0.085	0.236	0.051
SPBP4H10.14c	SPBP4H10.14c	viable	V	0.0	1.156	-1.017	-0.384	-0.789	0.018	0.253	-1.092
SPBP4H10.15	aco2	inviable	E	0.0	0.279	1.569	2.402	3.154	2.909	2.541	2.982
SPBP4H10.16c	SPBP4H10.16c	viable	V	0.0	0.314	0.194	0.736	0.427	0.866	0.742	0.756
SPBP4H10.17c	SPBP4H10.17c	viable	V	0.0	0.009	-0.235	-0.412	-0.705	-0.786	-0.746	-0.681
SPBP4H10.18c	SPBP4H10.18c	viable	V	0.0	0.261	0.287	-0.028	0.274	0.582	0.754	0.184
SPBP4H10.19c	SPBP4H10.19c	viable	V	0.0	0.639	0.509	-0.257	-0.096	-0.577	-0.574	-0.398
SPBP4H10.20	nhm1	viable	V	0.0	-0.219	-0.058	-0.264	-0.7	-0.233	-0.484	-0.439
SPBP8B7.02	rng9	viable	V	0.0	0.37	-0.001	1.145	0.377	0.371	0.687	0.584
SPBP8B7.03c	rpl402	inviable	E	0.0	-0.121	0.241	0.797	1.975	1.798	2.206	1.721
SPBP8B7.04	mug45	viable	V	0.0	-0.236	0.102	0.024	0.042	-0.068	0.052	0.044
SPBP8B7.05c	nce103	condition-dependent	E	0.0	-0.172	-0.011	0.424	0.691	1.125	1.674	1.615
SPBP8B7.06	rpp201	viable	V	0.0	-0.352	0.407	0.518	1.251	1.5	1.731	1.779
SPBP8B7.07c	set6	viable	V	0.0	-0.026	-0.031	0.435	0.282	0.332	0.529	0.583
SPBP8B7.08c	ppm1	viable	V	0.0	0.75	-0.493	0.239	0.036	0.639	1.237	0.173
SPBP8B7.09c	los1	viable	V	0.0	0.153	0.354	0.539	0.703	0.754	0.867	0.971
SPBP8B7.10c	utp16	viable	V	0.0	0.118	0.454	0.497	0.739	1.026	1.248	1.561
SPBP8B7.11	nxt3	viable	V	0.0	-0.403	-0.339	0.448	0.904	1.79	1.385	1.834
SPBP8B7.13	vac7	viable	V	0.0	0.013	0.015	0.787	0.814	0.591	0.526	0.578
SPBP8B7.15c	mpe1	inviable	E	0.0	-0.266	-0.326	-0.551	-0.527	-0.516	-0.258	-0.329
SPBP8B7.16c	dbp2	inviable	E	0.0	0.351	1.478	2.219	2.193	2.339	2.258	2.445
SPBP8B7.17c	thi20	inviable	E	0.0	0.123	0.654	2.028	2.273	2.499	2.382	2.433
SPBP8B7.18c	thi201	viable	V	0.0	0.454	0.543	0.486	0.658	1.327	1.088	1.709
SPBP8B7.19	spt16	inviable	E	0.0	-0.02	1.021	2.917	3.882	3.882	3.657	3.882
SPBP8B7.20c	nop2	inviable	E	0.0	0.92	0.857	1.783	1.783	1.783	1.783	1.783
SPBP8B7.21	ubp3	viable	V	0.0	0.962	-0.792	0.609	0.284	-0.372	0.139	-0.055
SPBP8B7.22	erd2	viable	V	0.0	0.461	2.556	2.556	2.556	2.556	2.556	2.556
SPBP8B7.23	rnf10	viable	V	0.0	0.108	0.252	0.541	0.522	0.534	0.272	0.951
SPBP8B7.24c	atg8	viable	V	0.0	-0.047	0.292	-0.36	-0.353	0.197	0.047	-0.669
SPBP8B7.25	cyp4	viable	V	0.0	-0.357	-0.047	0.2	0.085	-0.069	0.766	1.777
SPBP8B7.26	SPBP8B7.26	viable	V	0.0	-0.239	-0.258	0.718	-0.292	0.1	-0.065	0.435
SPBP8B7.27	mug30	viable	V	0.0	0.035	0.125	0.014	0.216	0.412	0.562	0.678
SPBP8B7.28c	stc1	viable	V	0.0	0.203	0.662	0.854	1.914	2.326	2.994	2.69
SPBP8B7.29	abz1	inviable	E	0.0	0.122	0.061	-0.159	-0.034	0.076	0.19	0.516
SPBP8B7.30c	thi5	viable	V	0.0	0.243	0.115	0.047	0.307	0.098	0.105	0.191
SPBP8B7.31	SPBP8B7.31	viable	V	0.0	-0.249	0.025	0.364	0.611	0.663	0.621	0.251
SPBP8B7.32	SPBP8B7.32	viable	Not_determined	0.0	0.228	-0.04	0.108	-0.105	0.069	-0.185	-0.046
SPBPB10D8.01	SPBPB10D8.01	viable	V	0.0	-0.745	-0.387	-0.526	0.283	0.189	0.254	0.343
SPBPB10D8.02c	SPBPB10D8.02c	viable	V	0.0	-0.038	0.141	0.263	0.639	0.432	0.419	0.473
SPBPB21E7.01c	eno102	viable	V	0.0	0.074	-0.029	0.02	-0.147	0.402	0.358	0.711
SPBPB21E7.02c	SPBPB21E7.02c	unknown	Not_determined	0.0	0.314	0.32	0.622	1.244	0.732	0.748	0.974
SPBPB21E7.04c	cmt2	viable	V	0.0	0.181	0.096	0.095	0.28	0.447	0.579	0.67
SPBPB21E7.05	SPBPB21E7.05	viable	V	0.0	-0.138	-0.076	-0.051	0.158	0.407	0.52	0.384
SPBPB21E7.07	aes1	unknown	Not_determined	0.0	-0.058	0.03	0.096	0.422	0.448	0.365	0.495
SPBPB21E7.09	SPBPB21E7.09	viable	V	0.0	-0.249	-0.477	-0.088	-0.387	0.485	-0.113	0.192
SPBPB21E7.10	SPBPB21E7.10	unknown	Not_determined	0.0	-0.101	-0.252	0.029	-0.006	0.194	0.235	0.267
SPBPB21E7.11	SPBPB21E7.11	unknown	Not_determined	0.0	0.116	0.113	0.495	0.206	0.477	0.73	0.636
SPBPB2B2.01	nrg1	viable	V	0.0	0.194	0.026	0.317	0.475	0.36	0.43	0.522
SPBPB2B2.02	say1	viable	V	0.0	0.159	0.11	0.238	0.344	0.632	0.566	0.571
SPBPB2B2.05	SPBPB2B2.05	viable	V	0.0	-0.039	0.017	0.338	0.165	0.473	0.555	0.451
SPBPB2B2.06c	efn1	viable	V	0.0	0.191	0.385	0.115	0.223	0.433	0.589	1.048
SPBPB2B2.07c	SPBPB2B2.07c	viable	V	0.0	0.434	0.155	0.635	1.472	0.887	0.619	1.548
SPBPB2B2.08	SPBPB2B2.08	viable	V	0.0	0.061	0.161	0.225	0.68	0.955	0.542	0.781
SPBPB2B2.09c	pan5	viable	V	0.0	0.371	0.38	0.649	0.298	0.679	0.783	0.698
SPBPB2B2.10c	gal7	viable	V	0.0	0.104	0.162	-0.096	0.257	0.444	0.267	0.183
SPBPB2B2.11	tgd1	viable	V	0.0	-0.206	-0.238	0.322	0.254	0.253	0.422	0.55
SPBPB2B2.12c	gal10	viable	V	0.0	0.142	0.133	0.084	0.178	0.31	0.232	0.524
SPBPB2B2.13	gal1	viable	V	0.0	-0.073	0.099	0.09	0.381	0.561	0.394	0.589
SPBPB7E8.01	SPBPB7E8.01	viable	V	0.0	0.106	-0.012	-0.048	0.178	0.199	-0.0	0.338
SPBPB7E8.02	SPBPB7E8.02	viable	V	0.0	0.182	0.097	-0.194	0.03	0.012	-0.33	0.296
SPBPB8B6.02c	SPBPB8B6.02c	unknown	Not_determined	0.0	0.199	0.074	0.19	0.287	0.679	0.661	1.094
SPBPB8B6.03	fah1	viable	Not_determined	0.0	-0.054	0.037	0.177	0.147	0.49	0.723	0.825
SPBPB8B6.04c	grt1	viable	V	0.0	-0.045	0.174	0.257	0.541	0.782	0.67	0.927
SPBPB8B6.05c	SPBPB8B6.05c	viable	V	0.0	0.098	0.05	0.124	-0.347	0.471	0.815	0.475
SPBPB8B6.06c	fex2	viable	Not_determined	0.0	-0.04	0.42	-0.218	-0.393	0.033	0.015	-0.032
SPBPJ4664.01	dps1	condition-dependent	V	0.0	-0.045	0.209	0.878	1.18	1.751	2.29	2.776
SPBPJ4664.02	SPBPJ4664.02	viable	V	0.0	-0.208	0.205	0.023	0.128	0.389	0.572	0.47
SPBPJ4664.03	mfm3	viable	V	0.0	-0.194	0.077	-0.918	-0.479	-0.768	-1.032	-0.474
SPBPJ4664.04	cop1	condition-dependent	E	0.0	1.905	1.905	1.905	1.905	1.905	1.905	1.905
SPBPJ4664.05	aig1	viable	V	0.0	0.024	-0.014	0.034	-0.06	0.005	-0.2	-0.153
SPBPJ4664.06	gpt1	viable	V	0.0	-0.028	-0.094	-0.131	0.115	0.114	0.084	0.452
SPCC1020.01c	pma2	viable	V	0.0	-0.149	0.077	-0.715	-0.411	-0.427	-0.454	-0.565
SPCC1020.02	spc7	inviable	E	0.0	0.113	0.408	0.984	2.328	2.538	3.684	4.116
SPCC1020.03	mmt1	viable	V	0.0	0.16	-0.231	-0.448	0.293	-0.213	-0.005	0.752
SPCC1020.05	dcr2	viable	V	0.0	0.781	0.158	0.942	1.759	1.344	0.418	1.945
SPCC1020.06c	tal1	viable	V	0.0	-0.814	-0.762	-0.876	-0.582	0.325	0.077	0.735
SPCC1020.07	SPCC1020.07	viable	V	0.0	0.11	0.204	-0.009	0.145	0.036	0.407	0.07
SPCC1020.08	tyw1	viable	V	0.0	-0.192	0.452	0.558	0.469	0.45	0.695	0.753
SPCC1020.09	gnr1	viable	V	0.0	-0.025	-0.064	-0.137	0.156	-0.186	-0.017	0.368
SPCC1020.10	oca2	viable	V	0.0	-0.115	-0.096	0.036	-0.559	-0.381	-0.471	-0.442
SPCC1020.11c	emc6	viable	V	0.0	-0.425	-0.341	0.033	0.125	0.642	1.082	1.095
SPCC1020.12c	xap5	viable	V	0.0	-0.195	0.016	-0.245	-0.104	0.396	0.749	1.26
SPCC1020.13c	SPCC1020.13c	viable	V	0.0	0.047	-0.235	-0.283	-0.315	-0.111	0.161	0.022
SPCC10H11.01	prp11	inviable	E	0.0	0.507	-0.554	1.012	0.905	1.227	1.227	0.841
SPCC1183.02	SPCC1183.02	viable	V	0.0	-0.363	-0.284	-0.612	-0.593	-0.56	-0.4	-0.153
SPCC1183.04c	pet127	viable	V	0.0	0.134	0.128	0.245	0.134	0.119	-0.106	0.134
SPCC1183.05c	lig4	viable	V	0.0	0.002	-0.318	-0.2	-0.299	-0.213	-0.394	-0.256
SPCC1183.06	ung1	viable	V	0.0	0.007	0.624	0.655	0.057	0.311	0.393	-0.118
SPCC1183.07	rrp5	inviable	E	0.0	0.711	1.5	2.062	2.871	3.083	3.035	3.251
SPCC1183.09c	pmp31	viable	V	0.0	-0.273	-0.066	0.162	-0.291	0.371	-0.041	-0.209
SPCC1183.10	wtf10	viable	V	0.0	0.016	-0.013	-0.613	-0.256	-0.42	-0.16	-0.257
SPCC1183.11	msy1	viable	V	0.0	0.215	-0.174	-0.104	-0.183	-0.159	-0.045	0.07
SPCC1183.12	spo13	unknown	Not_determined	0.0	0.244	0.342	-0.054	0.116	0.502	0.402	0.176
SPCC11E10.01	cbl1	viable	V	0.0	-0.308	-0.452	-0.212	-0.174	-0.227	-0.26	0.071
SPCC11E10.02c	gpi8	inviable	E	0.0	0.182	-0.304	0.226	0.915	1.187	1.723	1.825
SPCC11E10.03	jnm1	viable	V	0.0	-0.263	-0.245	-0.142	0.23	-0.088	-0.064	-0.152
SPCC11E10.04	ppr6	viable	V	0.0	-0.357	0.764	1.725	1.737	1.794	2.215	1.959
SPCC11E10.05c	ynd1	viable	V	0.0	0.187	0.032	-0.014	0.403	0.441	0.313	0.534
SPCC11E10.06c	elp4	viable	V	0.0	0.297	1.398	2.129	2.681	3.683	4.47	3.503
SPCC11E10.07c	gcn3	viable	V	0.0	-0.435	0.427	-0.973	0.044	-0.508	-0.932	-1.66
SPCC11E10.08	rik1	viable	V	0.0	0.471	0.372	1.178	2.032	1.76	2.211	2.554
SPCC11E10.09c	SPCC11E10.09c	viable	V	0.0	0.076	0.283	-0.19	-0.366	-0.044	0.088	-0.053
SPCC1223.01	rqt1	viable	V	0.0	-0.082	0.142	0.244	0.513	0.72	0.816	0.81
SPCC1223.02	nmt1	viable	V	0.0	-0.032	0.29	0.253	0.329	0.372	0.594	0.381
SPCC1223.03c	gut2	viable	V	0.0	-0.082	-0.173	-0.186	-0.301	-0.175	-0.246	-0.35
SPCC1223.04c	set11	viable	V	0.0	-0.484	-0.256	-0.312	-0.405	0.477	-0.002	0.595
SPCC1223.06	tea1	viable	V	0.0	0.114	0.506	0.507	0.753	1.106	1.514	1.205
SPCC1223.08c	dfr1	inviable	E	0.0	-0.213	-0.266	0.018	0.749	0.959	0.64	0.852
SPCC1223.09	uro1	viable	V	0.0	0.734	0.157	-0.222	0.011	-0.462	-0.338	-0.221
SPCC1223.10c	eaf1	viable	V	0.0	0.433	0.953	1.013	0.998	1.179	0.952	0.89
SPCC1223.11	ptc2	viable	V	0.0	0.289	0.099	0.936	0.494	1.524	2.156	1.994
SPCC1223.12c	meu10	viable	V	0.0	0.245	0.056	0.152	-0.234	0.143	0.362	0.02
SPCC1223.13	cbf12	viable	V	0.0	0.14	-0.078	0.08	-0.124	0.078	0.407	0.326
SPCC1223.15c	spc19	viable	V	0.0	-0.087	0.216	0.012	0.217	1.181	1.453	1.599
SPCC1235.01	SPCC1235.01	viable	V	0.0	-0.006	0.218	0.572	-0.257	-0.151	-0.39	-0.096
SPCC1235.02	bio2	viable	V	0.0	-0.447	-0.387	-0.41	0.916	0.091	0.448	0.83
SPCC1235.03	cue2	viable	V	0.0	-0.503	0.151	0.204	0.599	0.117	0.748	0.899
SPCC1235.04c	nad1	viable	V	0.0	1.905	1.442	0.987	1.112	1.336	0.594	1.591
SPCC1235.05c	fft2	viable	V	0.0	-0.049	-0.073	0.894	0.854	0.698	0.895	0.872
SPCC1235.06	get2	viable	V	0.0	0.747	1.274	1.462	1.617	1.614	1.623	1.749
SPCC1235.07	fta7	inviable	E	0.0	0.479	1.211	0.992	0.228	1.156	1.017	2.077
SPCC1235.08c	pdh1	viable	V	0.0	1.1	0.815	1.043	2.265	1.314	0.713	0.834
SPCC1235.09	hif2	viable	V	0.0	0.49	0.416	0.619	0.56	1.093	0.964	1.07
SPCC1235.10c	sec6	inviable	E	0.0	0.534	1.703	1.736	2.629	1.951	1.144	2.629
SPCC1235.11	mpc1	viable	V	0.0	0.065	-0.546	-0.199	0.52	0.618	0.691	1.051
SPCC1235.12c	mug146	viable	V	0.0	-0.051	0.004	-0.12	0.212	0.368	0.36	-0.003
SPCC1235.13	ght6	viable	V	0.0	-0.317	0.192	0.566	-0.108	0.238	-0.27	0.648
SPCC1235.14	ght5	viable	V	0.0	0.603	2.699	2.699	2.699	2.699	2.699	2.699
SPCC1235.15	dga1	viable	V	0.0	0.122	0.031	-0.312	-0.144	0.169	0.216	0.781
SPCC1235.16	vma21	condition-dependent	Not_determined	0.0	1.285	3.036	4.425	4.544	4.309	4.466	4.636
SPCC1235.17	SPCC1235.17	viable	Not_determined	0.0	-0.015	-0.316	-0.403	-0.125	-0.304	-0.289	-0.341
SPCC1259.01c	rps1802	viable	V	0.0	0.459	1.451	2.106	3.048	3.093	3.093	3.187
SPCC1259.02c	erm1	viable	V	0.0	-0.204	-0.215	-0.169	-0.211	0.008	-0.301	-0.225
SPCC1259.03	rpa12	viable	V	0.0	0.725	0.904	0.529	1.503	2.568	2.439	2.485
SPCC1259.04	iec3	viable	V	0.0	0.073	1.054	1.14	1.526	1.854	2.298	3.02
SPCC1259.05c	cox9	viable	V	0.0	-0.383	0.331	0.824	0.628	0.244	0.382	0.015
SPCC1259.06	taf8	inviable	E	0.0	0.384	-0.105	-0.054	-0.802	-0.596	0.017	-0.115
SPCC1259.07	rxt3	inviable	E	0.0	-0.622	0.491	1.759	2.662	3.103	3.189	3.429
SPCC1259.08	SPCC1259.08	viable	V	0.0	-0.322	0.478	-0.153	0.138	0.329	-0.031	-0.137
SPCC1259.09c	pdx1	viable	V	0.0	-0.111	0.106	-0.034	-0.31	-0.093	-0.274	0.008
SPCC1259.10	pgp1	viable	V	0.0	0.012	-0.54	-0.473	-0.745	-0.284	-0.587	-0.519
SPCC1259.11c	gyp2	viable	V	0.0	-0.355	-0.246	-0.513	-0.821	-0.557	-0.46	-0.77
SPCC1259.12c	gid1	viable	V	0.0	0.155	-0.472	0.145	-0.109	0.654	0.619	0.122
SPCC1259.13	chk1	viable	V	0.0	0.146	-0.054	0.486	0.123	0.327	0.754	0.92
SPCC1259.14c	meu27	viable	V	0.0	-0.092	0.039	0.661	0.063	0.391	0.258	0.267
SPCC1259.16	SPCC1259.16	viable	Not_determined	0.0	1.1	-0.433	0.742	1.304	0.353	1.751	1.219
SPCC126.01c	SPCC126.01c	viable	V	0.0	-0.576	-0.072	-0.277	0.524	-1.131	-1.036	-1.005
SPCC126.02c	pku70	viable	V	0.0	0.023	-0.219	-0.135	0.348	0.221	0.391	0.489
SPCC126.03	pus1	viable	V	0.0	0.106	0.209	0.46	0.664	0.729	0.608	0.718
SPCC126.04c	sgf73	viable	V	0.0	0.045	0.376	0.929	0.67	1.103	0.958	1.22
SPCC126.05c	mrpl17	inviable	E	0.0	-0.031	1.409	1.996	2.806	2.878	2.854	3.216
SPCC126.06	twf1	viable	V	0.0	-0.271	-0.421	0.152	-0.074	0.136	0.388	1.034
SPCC126.07c	asr1	viable	V	0.0	0.028	-0.025	0.261	0.136	0.297	0.512	0.469
SPCC126.08c	SPCC126.08c	viable	V	0.0	-0.135	-0.662	-0.905	-1.651	-0.594	-0.905	-0.497
SPCC126.09	zip2	viable	V	0.0	-0.035	-0.307	0.014	-0.32	0.056	-0.148	0.055
SPCC126.10	iah1	viable	V	0.0	-0.212	0.029	0.122	0.037	0.025	-0.31	-0.444
SPCC126.11c	SPCC126.11c	viable	V	0.0	0.168	0.011	-0.083	-0.405	0.444	-0.01	0.137
SPCC126.12	SPCC126.12	viable	V	0.0	-0.049	0.102	-0.039	0.359	-0.048	0.661	1.221
SPCC126.13c	sap18	viable	V	0.0	-0.352	-1.46	-0.221	-0.187	0.633	1.261	1.0
SPCC126.14	prp18	inviable	E	0.0	-1.01	2.312	2.312	2.312	2.312	2.312	2.312
SPCC1281.02c	spf30	inviable	E	0.0	0.91	1.213	1.805	2.699	2.699	2.699	2.699
SPCC1281.03c	emc4	viable	V	0.0	-0.176	-0.312	-0.072	0.086	0.529	0.66	1.174
SPCC1281.04	akr7	viable	V	0.0	-0.142	-0.074	-0.465	-0.445	-0.463	-0.28	0.055
SPCC1281.05	rsc7	inviable	E	0.0	0.686	0.88	1.068	0.944	1.812	2.332	2.655
SPCC1281.07c	gst4	viable	V	0.0	-0.161	0.117	-0.185	-0.25	-0.024	-0.444	-0.158
SPCC1281.08	wtf11	viable	V	0.0	-0.302	0.161	-0.225	0.06	0.167	-0.147	0.247
SPCC132.01c	rqc2	viable	V	0.0	-0.226	-0.385	-0.62	-0.574	-0.424	-0.523	-0.455
SPCC132.02	hst2	viable	V	0.0	0.242	0.009	0.22	0.177	0.38	1.518	0.977
SPCC132.03	SPCC132.03	viable	V	0.0	0.563	-0.238	-0.53	-0.936	0.098	-0.811	-0.13
SPCC132.04c	gdh2	viable	V	0.0	0.203	0.085	0.128	0.294	0.451	0.296	0.721
SPCC1322.01	rpm1	viable	V	0.0	-0.208	-0.011	0.455	0.367	0.735	0.828	1.259
SPCC1322.02	pxd1	viable	V	0.0	0.091	0.194	0.842	0.685	1.155	1.167	2.187
SPCC1322.03	trp1322	viable	V	0.0	-0.092	-0.18	-0.018	0.112	0.448	0.427	0.508
SPCC1322.04	fyu1	inviable	E	0.0	-0.277	-0.076	-0.118	0.239	1.1	1.656	1.756
SPCC1322.05c	lap2	viable	V	0.0	0.223	0.023	0.159	-0.051	-0.065	-0.189	-0.373
SPCC1322.06	kap113	viable	V	0.0	-0.219	-0.186	-0.276	-0.022	-0.156	0.241	-0.003
SPCC1322.07c	mug150	viable	V	0.0	-0.496	-0.155	-0.221	-0.657	-0.264	-0.08	-0.044
SPCC1322.08	srk1	viable	V	0.0	0.169	0.043	-0.336	-0.381	-0.326	-0.322	-0.208
SPCC1322.09	SPCC1322.09	viable	V	0.0	-0.034	-0.104	0.786	0.313	0.744	0.706	0.94
SPCC1322.10	knh2	viable	V	0.0	-0.223	-0.437	-0.453	-0.077	-0.546	0.186	1.084
SPCC1322.11	rpl2302	inviable	E	0.0	1.12	1.309	2.84	3.354	2.498	3.354	3.354
SPCC1322.12c	bub1	viable	V	0.0	0.113	0.286	0.654	0.921	1.192	1.514	1.65
SPCC1322.13	ade6	unknown	Not_determined	0.0	0.229	-0.23	-0.016	0.476	0.482	0.614	0.161
SPCC1322.14c	vtc4	viable	V	0.0	0.181	0.859	0.9	0.95	0.954	1.428	1.708
SPCC1322.15	rpl3402	viable	V	0.0	0.887	0.806	0.157	0.06	0.245	0.296	0.622
SPCC1322.16	phb2	viable	V	0.0	-0.531	-0.421	-0.822	-0.781	-0.576	-0.389	-0.347
SPCC1393.02c	spt2	viable	V	0.0	0.146	0.573	1.367	1.163	0.682	1.476	0.451
SPCC1393.03	rps1501	viable	V	0.0	0.563	1.213	2.891	3.151	3.015	3.808	4.288
SPCC1393.04	fta4	inviable	E	0.0	-0.003	0.133	-0.06	-0.117	-0.034	-0.076	0.21
SPCC1393.05	ers1	viable	V	0.0	0.156	0.482	1.241	1.951	2.472	2.817	2.933
SPCC1393.07c	mug4	viable	V	0.0	-0.147	0.115	-0.298	-0.382	-0.373	-0.291	-0.133
SPCC1393.08	fil1	viable	V	0.0	-0.134	-0.464	-1.102	-1.002	-1.051	-0.801	-0.571
SPCC1393.09c	gir2	viable	V	0.0	0.716	0.466	0.473	0.646	1.793	1.297	1.517
SPCC1393.10	ctr4	viable	V	0.0	0.744	0.945	1.31	0.552	2.604	2.664	3.074
SPCC1393.12	SPCC1393.12	viable	V	0.0	0.117	0.215	-0.327	-0.037	0.049	0.266	0.159
SPCC1393.13	duf89	viable	V	0.0	0.124	0.016	0.557	0.117	0.744	1.07	1.086
SPCC1393.14	ten1	viable	Not_determined	0.0	0.196	1.028	2.383	3.235	3.235	3.03	3.235
SPCC13B11.01	adh1	viable	V	0.0	0.859	1.89	3.298	4.501	4.978	4.964	5.375
SPCC13B11.02c	SPCC13B11.02c	viable	V	0.0	0.494	0.855	0.083	-1.031	-0.081	0.021	-0.142
SPCC13B11.03c	SPCC13B11.03c	viable	V	0.0	-0.03	0.02	-0.526	-0.295	-0.273	-0.044	-0.304
SPCC13B11.04c	fmd3	viable	V	0.0	0.177	-0.252	-0.186	-0.588	-0.085	-0.264	-0.457
SPCC1442.01	ste6	viable	V	0.0	-0.108	-0.142	-0.239	0.415	-0.059	0.015	-0.127
SPCC1442.02	glm2	viable	V	0.0	0.246	0.257	0.227	0.502	0.41	0.537	0.403
SPCC1442.03	mme1	viable	V	0.0	0.014	0.309	0.654	1.323	1.497	1.448	2.482
SPCC1442.04c	rmr1	viable	V	0.0	-0.156	-0.538	-0.357	-0.272	-0.411	-0.538	-0.219
SPCC1442.05c	mic26	viable	V	0.0	-0.005	0.609	0.264	0.053	0.403	0.679	0.77
SPCC1442.07c	wss2	viable	V	0.0	-0.108	0.154	0.002	0.149	0.261	-0.041	0.124
SPCC1442.08c	cox12	viable	V	0.0	-0.345	-0.337	-0.502	-0.669	0.089	-0.111	-0.105
SPCC1442.11c	SPCC1442.11c	viable	V	0.0	-0.213	0.3	-0.226	0.113	0.196	0.477	0.345
SPCC1442.14c	hnt1	viable	V	0.0	-0.586	-0.314	-0.524	-0.488	-0.526	-0.438	-0.522
SPCC1442.15c	cox18	viable	V	0.0	-0.283	-0.395	-0.157	0.362	0.43	0.811	0.098
SPCC1442.16c	zta1	viable	V	0.0	0.435	0.038	0.129	0.075	0.184	-0.133	-0.109
SPCC1442.17c	ist1	viable	V	0.0	-0.176	-0.054	-0.175	-0.426	-0.33	-0.277	-0.328
SPCC1442.19	mrp49	unknown	Not_determined	0.0	-0.426	-0.14	0.258	0.323	1.48	1.939	2.48
SPCC1450.02	bdf1	viable	V	0.0	-0.185	0.178	-0.062	0.471	0.341	0.554	0.689
SPCC1450.03	utp502	viable	V	0.0	0.737	1.814	2.407	2.3	3.3	2.622	3.3
